,year,month,site,block,plot,total,deoc,ipac,deva,other,log_total,station,mean_maxF,mean_minF,precip_in,precip_mm,cum_mammal,shan_mammal,rich_mammal,liz_estimates,mam_estimates,mean_maxC,mean_minC,tempdifF,tempdifC,elevation,rain_year,plotidname,plotID
1258,2019,March,Intermediate,2,Partial,6,6,0,0,0,1.945910149,Loraine,55.7,33.6,4.04,102.6162052,12,0.748017,2,48,2,13.16666667,0.888888889,22.1,12.27777778,1290.8,2018/2019,Intermediate.Partial.2,14
1259,2019,March,Intermediate,2,Total,5,5,0,0,0,1.791759469,Loraine,55.7,33.6,4.04,102.6162052,23,0.687067,2,85,#N/A,13.16666667,0.888888889,22.1,12.27777778,1290.8,2018/2019,Intermediate.Total.2,17
1260,2019,March,Intermediate,3,Open,1,1,0,0,0,0.693147181,Loraine,55.7,33.6,4.04,102.6162052,8,0.5895476,2,208,#N/A,13.16666667,0.888888889,22.1,12.27777778,1290.8,2018/2019,Intermediate.Open.3,20
1261,2019,March,Intermediate,3,Partial,15,13,0,2,0,2.772588722,Loraine,55.7,33.6,4.04,102.6162052,12,0.748017,2,163,#N/A,13.16666667,0.888888889,22.1,12.27777778,1290.8,2018/2019,Intermediate.Partial.3,23
1262,2019,March,Intermediate,3,Total,12,12,0,0,0,2.564949357,Loraine,55.7,33.6,4.04,102.6162052,23,0.687067,2,177,2,13.16666667,0.888888889,22.1,12.27777778,1290.8,2018/2019,Intermediate.Total.3,26
1263,2019,March,Mesic,1,Open,0,0,0,0,0,0,Chuchupate,53.9,26.9,#N/A,#N/A,48,1.1649914,3,#N/A,29,12.16666667,-2.833333333,27,15,1493.5,2018/2019,Mesic.Open.1,3
1264,2019,March,Mesic,1,Partial,0,0,0,0,0,0,Chuchupate,53.9,26.9,#N/A,#N/A,62,1.3021472,4,#N/A,216,12.16666667,-2.833333333,27,15,1493.5,2018/2019,Mesic.Partial.1,6
1265,2019,March,Mesic,1,Total,0,0,0,0,0,0,Chuchupate,53.9,26.9,#N/A,#N/A,72,1.1596465,4,#N/A,63,12.16666667,-2.833333333,27,15,1493.5,2018/2019,Mesic.Total.1,9
1266,2019,March,Mesic,2,Open,0,0,0,0,0,0,Chuchupate,53.9,26.9,#N/A,#N/A,48,1.1649914,3,#N/A,2,12.16666667,-2.833333333,27,15,1493.5,2018/2019,Mesic.Open.2,12
1267,2019,March,Mesic,2,Partial,0,0,0,0,0,0,Chuchupate,53.9,26.9,#N/A,#N/A,62,1.3021472,4,#N/A,16,12.16666667,-2.833333333,27,15,1493.5,2018/2019,Mesic.Partial.2,15
1268,2019,March,Mesic,2,Total,0,0,0,0,0,0,Chuchupate,53.9,26.9,#N/A,#N/A,72,1.1596465,4,#N/A,8,12.16666667,-2.833333333,27,15,1493.5,2018/2019,Mesic.Total.2,18
1269,2019,March,Mesic,3,Open,0,0,0,0,0,0,Chuchupate,53.9,26.9,#N/A,#N/A,48,1.1649914,3,#N/A,13,12.16666667,-2.833333333,27,15,1493.5,2018/2019,Mesic.Open.3,21
1270,2019,March,Mesic,3,Partial,0,0,0,0,0,0,Chuchupate,53.9,26.9,#N/A,#N/A,62,1.3021472,4,#N/A,#N/A,12.16666667,-2.833333333,27,15,1493.5,2018/2019,Mesic.Partial.3,24
1271,2019,March,Mesic,3,Total,0,0,0,0,0,0,Chuchupate,53.9,26.9,#N/A,#N/A,72,1.1596465,4,#N/A,18,12.16666667,-2.833333333,27,15,1493.5,2018/2019,Mesic.Total.3,27
1272,2019,May,Arid,1,Partial,2,2,0,0,0,1.098612289,Lebec,68.9,48.3,#N/A,#N/A,42,1.0016857,4,74,16,20.5,9.055555556,20.6,11.44444444,1089.7,2018/2019,Arid.Partial.1,4
1273,2019,May,Arid,1,Total,1,1,0,0,0,0.693147181,Lebec,68.9,48.3,#N/A,#N/A,34,1.2446206,4,68,16,20.5,9.055555556,20.6,11.44444444,1089.7,2018/2019,Arid.Total.1,7
1274,2019,May,Arid,2,Open,0,0,0,0,0,0,Lebec,68.9,48.3,#N/A,#N/A,13,0.5895476,2,61,6,20.5,9.055555556,20.6,11.44444444,1089.7,2018/2019,Arid.Open.2,10
1275,2019,May,Arid,2,Partial,0,0,0,0,0,0,Lebec,68.9,48.3,#N/A,#N/A,42,1.0016857,4,73,46,20.5,9.055555556,20.6,11.44444444,1089.7,2018/2019,Arid.Partial.2,13
1276,2019,May,Arid,2,Total,0,0,0,0,0,0,Lebec,68.9,48.3,#N/A,#N/A,34,1.2446206,4,61,41,20.5,9.055555556,20.6,11.44444444,1089.7,2018/2019,Arid.Total.2,16
1277,2019,May,Arid,3,Open,0,0,0,0,0,0,Lebec,68.9,48.3,#N/A,#N/A,13,0.5895476,2,83,3,20.5,9.055555556,20.6,11.44444444,1089.7,2018/2019,Arid.Open.3,19
1278,2019,May,Arid,3,Partial,0,0,0,0,0,0,Lebec,68.9,48.3,#N/A,#N/A,42,1.0016857,4,70,#N/A,20.5,9.055555556,20.6,11.44444444,1089.7,2018/2019,Arid.Partial.3,22
1279,2019,May,Arid,3,Total,0,0,0,0,0,0,Lebec,68.9,48.3,#N/A,#N/A,34,1.2446206,4,89,16,20.5,9.055555556,20.6,11.44444444,1089.7,2018/2019,Arid.Total.3,25
1280,2019,May,Arid,1,Open,0,0,0,0,0,0,Lebec,68.9,48.3,#N/A,#N/A,13,0.5895476,2,52,2,20.5,9.055555556,20.6,11.44444444,1089.7,2018/2019,Arid.Open.1,1
1281,2019,May,Intermediate,2,Open,9,9,0,0,0,2.302585093,Loraine,64,40.8,2.74,69.59613919,8,0.5895476,2,85,6,17.77777778,4.888888889,23.2,12.88888889,1290.8,2018/2019,Intermediate.Open.2,11
1282,2019,May,Intermediate,2,Partial,1,1,0,0,0,0.693147181,Loraine,64,40.8,2.74,69.59613919,12,0.748017,2,48,2,17.77777778,4.888888889,23.2,12.88888889,1290.8,2018/2019,Intermediate.Partial.2,14
1283,2019,May,Intermediate,2,Total,0,0,0,0,0,0,Loraine,64,40.8,2.74,69.59613919,23,0.687067,2,85,#N/A,17.77777778,4.888888889,23.2,12.88888889,1290.8,2018/2019,Intermediate.Total.2,17
1284,2019,May,Intermediate,3,Open,6,6,0,0,0,1.945910149,Loraine,64,40.8,2.74,69.59613919,8,0.5895476,2,208,#N/A,17.77777778,4.888888889,23.2,12.88888889,1290.8,2018/2019,Intermediate.Open.3,20
1285,2019,May,Intermediate,1,Total,0,0,0,0,0,0,Loraine,64,40.8,2.74,69.59613919,23,0.687067,2,138,32,17.77777778,4.888888889,23.2,12.88888889,1290.8,2018/2019,Intermediate.Total.1,8
1286,2019,May,Intermediate,2,Open,6,6,0,0,0,1.945910149,Loraine,64,40.8,2.74,69.59613919,8,0.5895476,2,85,6,17.77777778,4.888888889,23.2,12.88888889,1290.8,2018/2019,Intermediate.Open.2,11
1287,2019,May,Intermediate,2,Partial,2,2,0,0,0,1.098612289,Loraine,64,40.8,2.74,69.59613919,12,0.748017,2,48,2,17.77777778,4.888888889,23.2,12.88888889,1290.8,2018/2019,Intermediate.Partial.2,14
1288,2019,May,Intermediate,3,Partial,11,11,0,0,0,2.48490665,Loraine,64,40.8,2.74,69.59613919,12,0.748017,2,163,#N/A,17.77777778,4.888888889,23.2,12.88888889,1290.8,2018/2019,Intermediate.Partial.3,23
1289,2019,May,Intermediate,3,Total,19,19,0,0,0,2.995732274,Loraine,64,40.8,2.74,69.59613919,23,0.687067,2,177,2,17.77777778,4.888888889,23.2,12.88888889,1290.8,2018/2019,Intermediate.Total.3,26
1290,2019,May,Intermediate,1,Open,1,1,0,0,0,0.693147181,Loraine,64,40.8,2.74,69.59613919,8,0.5895476,2,130,#N/A,17.77777778,4.888888889,23.2,12.88888889,1290.8,2018/2019,Intermediate.Open.1,2
1291,2019,May,Intermediate,1,Partial,2,2,0,0,0,1.098612289,Loraine,64,40.8,2.74,69.59613919,12,0.748017,2,134,8,17.77777778,4.888888889,23.2,12.88888889,1290.8,2018/2019,Intermediate.Partial.1,5
1292,2019,May,Intermediate,1,Partial,0,0,0,0,0,0,Loraine,64,40.8,2.74,69.59613919,12,0.748017,2,134,8,17.77777778,4.888888889,23.2,12.88888889,1290.8,2018/2019,Intermediate.Partial.1,5
1293,2019,May,Intermediate,3,Open,0,0,0,0,0,0,Loraine,64,40.8,2.74,69.59613919,8,0.5895476,2,208,#N/A,17.77777778,4.888888889,23.2,12.88888889,1290.8,2018/2019,Intermediate.Open.3,20
1294,2019,May,Intermediate,3,Partial,0,0,0,0,0,0,Loraine,64,40.8,2.74,69.59613919,12,0.748017,2,163,#N/A,17.77777778,4.888888889,23.2,12.88888889,1290.8,2018/2019,Intermediate.Partial.3,23
1295,2019,May,Intermediate,3,Total,0,0,0,0,0,0,Loraine,64,40.8,2.74,69.59613919,23,0.687067,2,177,2,17.77777778,4.888888889,23.2,12.88888889,1290.8,2018/2019,Intermediate.Total.3,26
1296,2019,May,Intermediate,1,Open,0,0,0,0,0,0,Loraine,64,40.8,2.74,69.59613919,8,0.5895476,2,130,#N/A,17.77777778,4.888888889,23.2,12.88888889,1290.8,2018/2019,Intermediate.Open.1,2
1297,2019,May,Mesic,1,Open,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Chuchupate,63,35.1,#N/A,#N/A,48,1.1649914,3,#N/A,29,17.22222222,1.722222222,27.9,15.5,1493.5,2018/2019,Mesic.Open.1,3
1298,2019,May,Mesic,1,Partial,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Chuchupate,63,35.1,#N/A,#N/A,62,1.3021472,4,#N/A,216,17.22222222,1.722222222,27.9,15.5,1493.5,2018/2019,Mesic.Partial.1,6
1299,2019,May,Mesic,1,Total,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Chuchupate,63,35.1,#N/A,#N/A,72,1.1596465,4,#N/A,63,17.22222222,1.722222222,27.9,15.5,1493.5,2018/2019,Mesic.Total.1,9
1300,2019,May,Mesic,2,Open,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Chuchupate,63,35.1,#N/A,#N/A,48,1.1649914,3,#N/A,2,17.22222222,1.722222222,27.9,15.5,1493.5,2018/2019,Mesic.Open.2,12
1301,2019,May,Mesic,2,Partial,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Chuchupate,63,35.1,#N/A,#N/A,62,1.3021472,4,#N/A,16,17.22222222,1.722222222,27.9,15.5,1493.5,2018/2019,Mesic.Partial.2,15
1302,2019,May,Mesic,2,Total,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Chuchupate,63,35.1,#N/A,#N/A,72,1.1596465,4,#N/A,8,17.22222222,1.722222222,27.9,15.5,1493.5,2018/2019,Mesic.Total.2,18
1303,2019,May,Mesic,3,Open,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Chuchupate,63,35.1,#N/A,#N/A,48,1.1649914,3,#N/A,13,17.22222222,1.722222222,27.9,15.5,1493.5,2018/2019,Mesic.Open.3,21
1304,2019,May,Mesic,3,Partial,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Chuchupate,63,35.1,#N/A,#N/A,62,1.3021472,4,#N/A,#N/A,17.22222222,1.722222222,27.9,15.5,1493.5,2018/2019,Mesic.Partial.3,24
1305,2019,May,Mesic,3,Total,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Chuchupate,63,35.1,#N/A,#N/A,72,1.1596465,4,#N/A,18,17.22222222,1.722222222,27.9,15.5,1493.5,2018/2019,Mesic.Total.3,27
1306,2019,May,Mesic,3,Total,1,1,0,0,0,0.693147181,Chuchupate,63,35.1,#N/A,#N/A,72,1.1596465,4,#N/A,18,17.22222222,1.722222222,27.9,15.5,1493.5,2018/2019,Mesic.Total.3,27
1307,2019,May,Mesic,1,Open,1,1,0,0,0,0.693147181,Chuchupate,63,35.1,#N/A,#N/A,48,1.1649914,3,#N/A,29,17.22222222,1.722222222,27.9,15.5,1493.5,2018/2019,Mesic.Open.1,3
1308,2019,May,Mesic,1,Partial,8,8,0,0,0,2.197224577,Chuchupate,63,35.1,#N/A,#N/A,62,1.3021472,4,#N/A,216,17.22222222,1.722222222,27.9,15.5,1493.5,2018/2019,Mesic.Partial.1,6
1309,2019,May,Mesic,1,Total,3,3,0,0,0,1.386294361,Chuchupate,63,35.1,#N/A,#N/A,72,1.1596465,4,#N/A,63,17.22222222,1.722222222,27.9,15.5,1493.5,2018/2019,Mesic.Total.1,9
1310,2019,May,Mesic,2,Open,3,3,0,0,0,1.386294361,Chuchupate,63,35.1,#N/A,#N/A,48,1.1649914,3,#N/A,2,17.22222222,1.722222222,27.9,15.5,1493.5,2018/2019,Mesic.Open.2,12
1311,2019,May,Mesic,2,Partial,5,5,0,0,0,1.791759469,Chuchupate,63,35.1,#N/A,#N/A,62,1.3021472,4,#N/A,16,17.22222222,1.722222222,27.9,15.5,1493.5,2018/2019,Mesic.Partial.2,15
1312,2019,May,Mesic,2,Total,3,3,0,0,0,1.386294361,Chuchupate,63,35.1,#N/A,#N/A,72,1.1596465,4,#N/A,8,17.22222222,1.722222222,27.9,15.5,1493.5,2018/2019,Mesic.Total.2,18
1313,2019,May,Mesic,3,Open,5,5,0,0,0,1.791759469,Chuchupate,63,35.1,#N/A,#N/A,48,1.1649914,3,#N/A,13,17.22222222,1.722222222,27.9,15.5,1493.5,2018/2019,Mesic.Open.3,21
1314,2019,May,Mesic,3,Partial,0,0,0,0,0,0,Chuchupate,63,35.1,#N/A,#N/A,62,1.3021472,4,#N/A,#N/A,17.22222222,1.722222222,27.9,15.5,1493.5,2018/2019,Mesic.Partial.3,24
1315,2019,November,Arid,2,Open,0,0,0,0,0,0,Lebec,#N/A,#N/A,#N/A,#N/A,13,0.5895476,2,61,6,#N/A,#N/A,#N/A,#N/A,1089.7,2019/2020,Arid.Open.2,10
1316,2019,November,Arid,2,Partial,0,0,0,0,0,0,Lebec,#N/A,#N/A,#N/A,#N/A,42,1.0016857,4,73,46,#N/A,#N/A,#N/A,#N/A,1089.7,2019/2020,Arid.Partial.2,13
1317,2019,November,Arid,2,Total,0,0,0,0,0,0,Lebec,#N/A,#N/A,#N/A,#N/A,34,1.2446206,4,61,41,#N/A,#N/A,#N/A,#N/A,1089.7,2019/2020,Arid.Total.2,16
1318,2019,November,Arid,1,Open,0,0,0,0,0,0,Lebec,#N/A,#N/A,#N/A,#N/A,13,0.5895476,2,52,2,#N/A,#N/A,#N/A,#N/A,1089.7,2019/2020,Arid.Open.1,1
1319,2019,November,Arid,1,Partial,0,0,0,0,0,0,Lebec,#N/A,#N/A,#N/A,#N/A,42,1.0016857,4,74,16,#N/A,#N/A,#N/A,#N/A,1089.7,2019/2020,Arid.Partial.1,4
1320,2019,November,Arid,1,Total,0,0,0,0,0,0,Lebec,#N/A,#N/A,#N/A,#N/A,34,1.2446206,4,68,16,#N/A,#N/A,#N/A,#N/A,1089.7,2019/2020,Arid.Total.1,7
1321,2019,November,Arid,3,Open,0,0,0,0,0,0,Lebec,#N/A,#N/A,#N/A,#N/A,13,0.5895476,2,83,3,#N/A,#N/A,#N/A,#N/A,1089.7,2019/2020,Arid.Open.3,19
1322,2019,November,Arid,3,Partial,0,0,0,0,0,0,Lebec,#N/A,#N/A,#N/A,#N/A,42,1.0016857,4,70,#N/A,#N/A,#N/A,#N/A,#N/A,1089.7,2019/2020,Arid.Partial.3,22
1323,2019,November,Arid,3,Total,0,0,0,0,0,0,Lebec,#N/A,#N/A,#N/A,#N/A,34,1.2446206,4,89,16,#N/A,#N/A,#N/A,#N/A,1089.7,2019/2020,Arid.Total.3,25
1324,2019,November,Intermediate,3,Open,0,0,0,0,0,0,Loraine,65.1,38.6,0.13,3.302006604,8,0.5895476,2,208,#N/A,18.38888889,3.666666667,26.5,14.72222222,1290.8,2019/2020,Intermediate.Open.3,20
1325,2019,November,Intermediate,3,Partial,0,0,0,0,0,0,Loraine,65.1,38.6,0.13,3.302006604,12,0.748017,2,163,#N/A,18.38888889,3.666666667,26.5,14.72222222,1290.8,2019/2020,Intermediate.Partial.3,23
1326,2019,November,Intermediate,3,Total,0,0,0,0,0,0,Loraine,65.1,38.6,0.13,3.302006604,23,0.687067,2,177,2,18.38888889,3.666666667,26.5,14.72222222,1290.8,2019/2020,Intermediate.Total.3,26
1327,2019,November,Intermediate,2,Open,0,0,0,0,0,0,Loraine,65.1,38.6,0.13,3.302006604,8,0.5895476,2,85,6,18.38888889,3.666666667,26.5,14.72222222,1290.8,2019/2020,Intermediate.Open.2,11
1328,2019,November,Intermediate,2,Total,0,0,0,0,0,0,Loraine,65.1,38.6,0.13,3.302006604,23,0.687067,2,85,#N/A,18.38888889,3.666666667,26.5,14.72222222,1290.8,2019/2020,Intermediate.Total.2,17
1329,2019,November,Intermediate,2,Partial,0,0,0,0,0,0,Loraine,65.1,38.6,0.13,3.302006604,12,0.748017,2,48,2,18.38888889,3.666666667,26.5,14.72222222,1290.8,2019/2020,Intermediate.Partial.2,14
1330,2019,November,Intermediate,1,Total,0,0,0,0,0,0,Loraine,65.1,38.6,0.13,3.302006604,23,0.687067,2,138,32,18.38888889,3.666666667,26.5,14.72222222,1290.8,2019/2020,Intermediate.Total.1,8
1331,2019,November,Intermediate,1,Open,0,0,0,0,0,0,Loraine,65.1,38.6,0.13,3.302006604,8,0.5895476,2,130,#N/A,18.38888889,3.666666667,26.5,14.72222222,1290.8,2019/2020,Intermediate.Open.1,2
1332,2019,November,Intermediate,1,Partial,0,0,0,0,0,0,Loraine,65.1,38.6,0.13,3.302006604,12,0.748017,2,134,8,18.38888889,3.666666667,26.5,14.72222222,1290.8,2019/2020,Intermediate.Partial.1,5
1333,2019,November,Mesic,1,Total,0,0,0,0,0,0,Chuchupate,60.6,25.6,#N/A,#N/A,72,1.1596465,4,#N/A,63,15.88888889,-3.555555556,35,19.44444444,1493.5,2019/2020,Mesic.Total.1,9
1334,2019,November,Mesic,1,Partial,0,0,0,0,0,0,Chuchupate,60.6,25.6,#N/A,#N/A,62,1.3021472,4,#N/A,216,15.88888889,-3.555555556,35,19.44444444,1493.5,2019/2020,Mesic.Partial.1,6
1335,2019,November,Mesic,1,Open,0,0,0,0,0,0,Chuchupate,60.6,25.6,#N/A,#N/A,48,1.1649914,3,#N/A,29,15.88888889,-3.555555556,35,19.44444444,1493.5,2019/2020,Mesic.Open.1,3
1336,2019,November,Mesic,2,Total,0,0,0,0,0,0,Chuchupate,60.6,25.6,#N/A,#N/A,72,1.1596465,4,#N/A,8,15.88888889,-3.555555556,35,19.44444444,1493.5,2019/2020,Mesic.Total.2,18
1337,2019,November,Mesic,2,Partial,0,0,0,0,0,0,Chuchupate,60.6,25.6,#N/A,#N/A,62,1.3021472,4,#N/A,16,15.88888889,-3.555555556,35,19.44444444,1493.5,2019/2020,Mesic.Partial.2,15
1338,2019,November,Mesic,2,Open,0,0,0,0,0,0,Chuchupate,60.6,25.6,#N/A,#N/A,48,1.1649914,3,#N/A,2,15.88888889,-3.555555556,35,19.44444444,1493.5,2019/2020,Mesic.Open.2,12
1339,2019,November,Mesic,3,Total,0,0,0,0,0,0,Chuchupate,60.6,25.6,#N/A,#N/A,72,1.1596465,4,#N/A,18,15.88888889,-3.555555556,35,19.44444444,1493.5,2019/2020,Mesic.Total.3,27
1340,2019,November,Mesic,3,Partial,0,0,0,0,0,0,Chuchupate,60.6,25.6,#N/A,#N/A,62,1.3021472,4,#N/A,#N/A,15.88888889,-3.555555556,35,19.44444444,1493.5,2019/2020,Mesic.Partial.3,24
1341,2019,November,Mesic,3,Open,0,0,0,0,0,0,Chuchupate,60.6,25.6,#N/A,#N/A,48,1.1649914,3,#N/A,13,15.88888889,-3.555555556,35,19.44444444,1493.5,2019/2020,Mesic.Open.3,21
1342,2019,October,Arid,1,Open,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Lebec,#N/A,#N/A,#N/A,#N/A,13,0.5895476,2,52,2,#N/A,#N/A,#N/A,#N/A,1089.7,2018/2019,Arid.Open.1,1
1343,2019,October,Arid,1,Partial,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Lebec,#N/A,#N/A,#N/A,#N/A,42,1.0016857,4,74,16,#N/A,#N/A,#N/A,#N/A,1089.7,2018/2019,Arid.Partial.1,4
1344,2019,October,Arid,1,Total,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Lebec,#N/A,#N/A,#N/A,#N/A,34,1.2446206,4,68,16,#N/A,#N/A,#N/A,#N/A,1089.7,2018/2019,Arid.Total.1,7
1345,2019,October,Arid,2,Open,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Lebec,#N/A,#N/A,#N/A,#N/A,13,0.5895476,2,61,6,#N/A,#N/A,#N/A,#N/A,1089.7,2018/2019,Arid.Open.2,10
1346,2019,October,Arid,2,Partial,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Lebec,#N/A,#N/A,#N/A,#N/A,42,1.0016857,4,73,46,#N/A,#N/A,#N/A,#N/A,1089.7,2018/2019,Arid.Partial.2,13
1347,2019,October,Arid,2,Total,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Lebec,#N/A,#N/A,#N/A,#N/A,34,1.2446206,4,61,41,#N/A,#N/A,#N/A,#N/A,1089.7,2018/2019,Arid.Total.2,16
1348,2019,October,Arid,3,Open,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Lebec,#N/A,#N/A,#N/A,#N/A,13,0.5895476,2,83,3,#N/A,#N/A,#N/A,#N/A,1089.7,2018/2019,Arid.Open.3,19
1349,2019,October,Arid,3,Partial,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Lebec,#N/A,#N/A,#N/A,#N/A,42,1.0016857,4,70,#N/A,#N/A,#N/A,#N/A,#N/A,1089.7,2018/2019,Arid.Partial.3,22
1350,2019,October,Arid,3,Total,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Lebec,#N/A,#N/A,#N/A,#N/A,34,1.2446206,4,89,16,#N/A,#N/A,#N/A,#N/A,1089.7,2018/2019,Arid.Total.3,25
1351,2019,October,Intermediate,1,Total,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Loraine,69.9,39.4,0,0,23,0.687067,2,138,32,21.05555556,4.111111111,30.5,16.94444444,1290.8,2018/2019,Intermediate.Total.1,8
1352,2019,October,Intermediate,2,Open,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Loraine,69.9,39.4,0,0,8,0.5895476,2,85,6,21.05555556,4.111111111,30.5,16.94444444,1290.8,2018/2019,Intermediate.Open.2,11
1353,2019,October,Intermediate,2,Partial,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Loraine,69.9,39.4,0,0,12,0.748017,2,48,2,21.05555556,4.111111111,30.5,16.94444444,1290.8,2018/2019,Intermediate.Partial.2,14
1354,2019,October,Intermediate,2,Total,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Loraine,69.9,39.4,0,0,23,0.687067,2,85,#N/A,21.05555556,4.111111111,30.5,16.94444444,1290.8,2018/2019,Intermediate.Total.2,17
1355,2019,October,Intermediate,3,Open,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Loraine,69.9,39.4,0,0,8,0.5895476,2,208,#N/A,21.05555556,4.111111111,30.5,16.94444444,1290.8,2018/2019,Intermediate.Open.3,20
1356,2019,October,Intermediate,3,Partial,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Loraine,69.9,39.4,0,0,12,0.748017,2,163,#N/A,21.05555556,4.111111111,30.5,16.94444444,1290.8,2018/2019,Intermediate.Partial.3,23
1357,2019,October,Intermediate,3,Total,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Loraine,69.9,39.4,0,0,23,0.687067,2,177,2,21.05555556,4.111111111,30.5,16.94444444,1290.8,2018/2019,Intermediate.Total.3,26
1358,2019,October,Intermediate,1,Open,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Loraine,69.9,39.4,0,0,8,0.5895476,2,130,#N/A,21.05555556,4.111111111,30.5,16.94444444,1290.8,2018/2019,Intermediate.Open.1,2
1359,2019,October,Intermediate,1,Partial,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Loraine,69.9,39.4,0,0,12,0.748017,2,134,8,21.05555556,4.111111111,30.5,16.94444444,1290.8,2018/2019,Intermediate.Partial.1,5
1360,2019,October,Mesic,1,Open,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Chuchupate,68.7,28.1,#N/A,#N/A,48,1.1649914,3,#N/A,29,20.38888889,-2.166666667,40.6,22.55555556,1493.5,2018/2019,Mesic.Open.1,3
1361,2019,October,Mesic,1,Partial,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Chuchupate,68.7,28.1,#N/A,#N/A,62,1.3021472,4,#N/A,216,20.38888889,-2.166666667,40.6,22.55555556,1493.5,2018/2019,Mesic.Partial.1,6
1362,2019,October,Mesic,1,Total,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Chuchupate,68.7,28.1,#N/A,#N/A,72,1.1596465,4,#N/A,63,20.38888889,-2.166666667,40.6,22.55555556,1493.5,2018/2019,Mesic.Total.1,9
1363,2019,October,Mesic,2,Open,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Chuchupate,68.7,28.1,#N/A,#N/A,48,1.1649914,3,#N/A,2,20.38888889,-2.166666667,40.6,22.55555556,1493.5,2018/2019,Mesic.Open.2,12
1364,2019,October,Mesic,2,Partial,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Chuchupate,68.7,28.1,#N/A,#N/A,62,1.3021472,4,#N/A,16,20.38888889,-2.166666667,40.6,22.55555556,1493.5,2018/2019,Mesic.Partial.2,15
1365,2019,October,Mesic,2,Total,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Chuchupate,68.7,28.1,#N/A,#N/A,72,1.1596465,4,#N/A,8,20.38888889,-2.166666667,40.6,22.55555556,1493.5,2018/2019,Mesic.Total.2,18
1366,2019,October,Mesic,3,Open,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Chuchupate,68.7,28.1,#N/A,#N/A,48,1.1649914,3,#N/A,13,20.38888889,-2.166666667,40.6,22.55555556,1493.5,2018/2019,Mesic.Open.3,21
1367,2019,October,Mesic,3,Partial,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Chuchupate,68.7,28.1,#N/A,#N/A,62,1.3021472,4,#N/A,#N/A,20.38888889,-2.166666667,40.6,22.55555556,1493.5,2018/2019,Mesic.Partial.3,24
1368,2019,October,Mesic,3,Total,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Chuchupate,68.7,28.1,#N/A,#N/A,72,1.1596465,4,#N/A,18,20.38888889,-2.166666667,40.6,22.55555556,1493.5,2018/2019,Mesic.Total.3,27
1369,2019,September,Arid,1,Open,0,0,0,0,0,0,Lebec,#N/A,#N/A,#N/A,#N/A,13,0.5895476,2,52,2,#N/A,#N/A,#N/A,#N/A,1089.7,2018/2019,Arid.Open.1,1
1370,2019,September,Arid,1,Partial,0,0,0,0,0,0,Lebec,#N/A,#N/A,#N/A,#N/A,42,1.0016857,4,74,16,#N/A,#N/A,#N/A,#N/A,1089.7,2018/2019,Arid.Partial.1,4
1371,2019,September,Arid,1,Total,0,0,0,0,0,0,Lebec,#N/A,#N/A,#N/A,#N/A,34,1.2446206,4,68,16,#N/A,#N/A,#N/A,#N/A,1089.7,2018/2019,Arid.Total.1,7
1372,2019,September,Arid,2,Open,0,0,0,0,0,0,Lebec,#N/A,#N/A,#N/A,#N/A,13,0.5895476,2,61,6,#N/A,#N/A,#N/A,#N/A,1089.7,2018/2019,Arid.Open.2,10
